Symbol,Symbol,Price~,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int","OI Chg",IV,Time
QQQ|20231020|379.00C,QQQ,353.65,Call,379,2023-10-20,24,0.63,0.64,0.64,0.65,907,6701,+937,18.43%,"15:05 ET"
SPY|20231002|419.00P,SPY,425.58,Put,419,2023-10-02,6,1.63,1.63,1.64,1.57,1928,1374,+935,19.02%,"15:18 ET"
QQQ|20230929|364.00C,QQQ,353.65,Call,364,2023-09-29,3,0.3,0.31,0.31,0.32,3072,15135,+935,23.26%,"15:17 ET"
SQQQ|20230929|21.50C,SQQQ,21.21,Call,21.5,2023-09-29,3,0.5,0.51,0.51,0.51,9744,5165,+931,82.68%,"15:19 ET"
SQQQ|20230929|20.00P,SQQQ,21.21,Put,20,2023-09-29,3,0.13,0.14,0.14,0.13,5733,6512,+930,71.47%,"15:19 ET"
SPY|20231006|434.00C,SPY,425.58,Call,434,2023-10-06,10,1.69,1.69,1.7,1.72,1695,2564,+930,16.59%,"15:18 ET"
SPY|20230929|434.00P,SPY,425.58,Put,434,2023-09-29,3,8.83,8.88,8.93,8.85,16711,33928,+926,15.77%,"15:19 ET"
SPY|20231229|405.00P,SPY,425.58,Put,405,2023-12-29,94,7.03,7.04,7.05,7.04,7123,20805,+918,19.71%,"15:20 ET"
GLD|20231020|174.00P,GLD,176.29,Put,174,2023-10-20,24,0.89,0.9,0.91,0.89,658,10145,+916,11.19%,"15:15 ET"
QQQ|20230929|335.00P,QQQ,353.65,Put,335,2023-09-29,3,0.21,0.22,0.22,0.22,5789,21502,+915,35.91%,"15:19 ET"
XBI|20240119|65.00P,XBI,73.37,Put,65,2024-01-19,115,1.27,1.32,1.36,1.3,1719,7357,+913,29.67%,"13:59 ET"
SPY|20240119|350.00P,SPY,425.58,Put,350,2024-01-19,115,2.17,2.18,2.19,2.15,1120,27944,+911,26.79%,"15:17 ET"
SPY|20231002|430.00C,SPY,425.58,Call,430,2023-10-02,6,1.76,1.77,1.77,1.78,4434,1520,+905,16.21%,"15:19 ET"
SPY|20231002|429.00P,SPY,425.58,Put,429,2023-10-02,6,5.45,5.47,5.48,5,4566,1615,+905,15.83%,"15:13 ET"
SPY|20240315|380.00P,SPY,425.58,Put,380,2024-03-15,171,6.37,6.45,6.53,6.4,640,10276,+900,22.16%,"15:19 ET"
SPY|20231013|441.00C,SPY,425.58,Call,441,2023-10-13,17,1.02,1.03,1.03,1.05,1080,1668,+899,14.92%,"15:05 ET"
SPY|20231003|430.00C,SPY,425.58,Call,430,2023-10-03,7,2.11,2.12,2.13,2.13,5579,1712,+899,16.65%,"15:19 ET"
QQQ|20230928|358.00C,QQQ,353.65,Call,358,2023-09-28,2,0.99,1,1,1,23739,1120,+897,24.83%,"15:19 ET"
URTY|20231020|40.00C,URTY,32.78,Call,40,2023-10-20,24,0.15,0.2,0.25,0.22,500,937,+895,57.04%,"09:51 ET"
SPY|20231027|430.00P,SPY,425.58,Put,430,2023-10-27,31,9.66,9.67,9.68,9.67,2464,4423,+892,15.84%,"15:19 ET"
VXX|20230929|23.50P,VXX,24.98,Put,23.5,2023-09-29,3,0.43,0.45,0.46,0.43,1177,996,+890,112.65%,"15:19 ET"
SPY|20231006|446.00C,SPY,425.58,Call,446,2023-10-06,10,0.12,0.13,0.13,0.14,795,4128,+886,14.90%,"15:10 ET"
TLT|20231103|100.00C,TLT,88.86,Call,100,2023-11-03,38,0.11,0.13,0.14,0.13,1567,887,+884,21.24%,"12:14 ET"
SPY|20231006|422.00P,SPY,425.58,Put,422,2023-10-06,10,3.55,3.56,3.57,3.56,13881,13917,+882,18.64%,"15:20 ET"
SPY|20231117|445.00C,SPY,425.58,Call,445,2023-11-17,52,3.39,3.4,3.4,3.41,7804,23800,+876,14.63%,"15:19 ET"
IWM|20230927|176.00P,IWM,174.7,Put,176,2023-09-27,1,1.65,1.67,1.7,1.68,9386,2816,+875,23.27%,"15:19 ET"
QQQ|20230928|359.00C,QQQ,353.65,Call,359,2023-09-28,2,0.73,0.74,0.74,0.73,6500,1291,+873,24.28%,"15:19 ET"
SPY|20231009|426.00P,SPY,425.58,Put,426,2023-10-09,13,5.35,5.36,5.37,5.15,930,870,+870,16.49%,"15:14 ET"
SPY|20231117|423.00P,SPY,425.58,Put,423,2023-11-17,52,8.65,8.67,8.68,8.67,2121,6912,+864,16.98%,"15:18 ET"
QQQ|20230929|366.00C,QQQ,353.65,Call,366,2023-09-29,3,0.16,0.17,0.17,0.17,10167,4919,+858,23.27%,"15:16 ET"
QQQ|20231009|355.00P,QQQ,353.65,Put,355,2023-10-09,13,6.08,6.14,6.19,5.9,958,858,+858,21.34%,"14:55 ET"
SPY|20230929|426.00P,SPY,425.58,Put,426,2023-09-29,3,3.44,3.45,3.45,3.43,22881,8305,+856,20.42%,"15:20 ET"
QQQ|20230926|360.00P,QQQ,353.65,Put,360,2023-09-26,0,6.36,6.41,6.45,6.5,9600,4462,+855,20.18%,"15:18 ET"
SPY|20231009|420.00P,SPY,425.58,Put,420,2023-10-09,13,3.23,3.24,3.25,3.25,1616,853,+853,17.95%,"15:19 ET"
EWZ|20230929|30.00P,EWZ,30.38,Put,30,2023-09-29,3,0.19,0.2,0.2,0.19,2009,34656,+853,32.66%,"15:19 ET"
SPY|20230927|419.00P,SPY,425.58,Put,419,2023-09-27,1,0.23,0.24,0.24,0.24,4578,1303,+852,22.50%,"15:19 ET"
SPY|20230927|420.00P,SPY,425.58,Put,420,2023-09-27,1,0.33,0.34,0.34,0.34,19161,3516,+849,22.05%,"15:19 ET"
SPY|20240328|400.00P,SPY,425.58,Put,400,2024-03-28,184,10.22,10.32,10.41,10.16,586,5687,+848,20.09%,"14:59 ET"
IWM|20230929|170.00P,IWM,174.7,Put,170,2023-09-29,3,0.31,0.32,0.32,0.3,5443,39237,+847,27.99%,"15:17 ET"
HYG|20231215|70.00P,HYG,73.59,Put,70,2023-12-15,80,0.43,0.45,0.48,0.5,11020,112106,+840,13.56%,"14:55 ET"
QQQ|20231006|348.00P,QQQ,353.65,Put,348,2023-10-06,10,3.17,3.18,3.19,3.18,1638,1730,+836,24.58%,"15:19 ET"
HYG|20240216|75.00C,HYG,73.59,Call,75,2024-02-16,143,0.46,0.5,0.53,0.48,581,1935,+833,3.53%,"12:35 ET"
QQQ|20231020|320.00P,QQQ,353.65,Put,320,2023-10-20,24,1.01,1.02,1.02,1.01,3133,35872,+829,29.45%,"15:18 ET"
XLE|20231020|87.50P,XLE,89.8,Put,87.5,2023-10-20,24,1.18,1.19,1.2,1.17,648,870,+828,23.85%,"15:18 ET"
SPY|20231006|441.00C,SPY,425.58,Call,441,2023-10-06,10,0.4,0.41,0.41,0.44,932,2839,+819,15.22%,"15:07 ET"
UVXY|20231006|15.00P,UVXY,18,Put,15,2023-10-06,10,0.43,0.44,0.44,0.43,1333,1994,+813,134.80%,"15:18 ET"
SPY|20231117|401.00P,SPY,425.58,Put,401,2023-11-17,52,3.6,3.61,3.61,3.59,1396,4647,+811,20.53%,"15:18 ET"
XOP|20231006|150.00C,XOP,145.35,Call,150,2023-10-06,10,0.97,0.99,1.01,1,1521,2651,+811,28.27%,"15:02 ET"
TQQQ|20231020|40.00C,TQQQ,34.3,Call,40,2023-10-20,24,0.41,0.42,0.42,0.42,3550,5996,+810,56.82%,"15:16 ET"
SPY|20230928|431.00P,SPY,425.58,Put,431,2023-09-28,2,6.02,6.07,6.12,6,1791,2470,+806,17.21%,"15:18 ET"
SPY|20231005|420.00P,SPY,425.58,Put,420,2023-10-05,9,2.68,2.69,2.7,2.67,1300,1646,+805,19.00%,"15:18 ET"
SPY|20230929|406.00P,SPY,425.58,Put,406,2023-09-29,3,0.2,0.21,0.21,0.21,1546,3303,+805,30.35%,"15:18 ET"
SPY|20240119|420.00P,SPY,425.58,Put,420,2024-01-19,115,11.92,11.95,11.97,11.94,2000,34563,+802,17.65%,"15:19 ET"
SPY|20231003|428.00P,SPY,425.58,Put,428,2023-10-03,7,5.21,5.22,5.23,5.2,8088,1109,+802,16.51%,"15:18 ET"
VXX|20231013|29.00P,VXX,24.98,Put,29,2023-10-13,17,5.1,5.15,5.2,5.72,800,800,+800,115.92%,"12:15 ET"
QQQ|20230927|357.00C,QQQ,353.65,Call,357,2023-09-27,1,0.64,0.65,0.65,0.64,38424,1159,+800,25.02%,"15:19 ET"
SPY|20231020|414.00P,SPY,425.58,Put,414,2023-10-20,24,3.48,3.49,3.49,3.43,11824,11124,+798,19.19%,"15:18 ET"
TLT|20231103|95.00C,TLT,88.86,Call,95,2023-11-03,38,0.41,0.43,0.45,0.45,530,847,+798,18.97%,"14:43 ET"
SPY|20231103|430.00P,SPY,425.58,Put,430,2023-11-03,38,10.36,10.38,10.39,10.36,1240,1192,+795,15.90%,"15:18 ET"
SPY|20230926|435.00P,SPY,425.58,Put,435,2023-09-26,0,9.63,9.69,9.75,9.62,1951,2970,+794,22.82%,"15:18 ET"
SPY|20231013|417.00P,SPY,425.58,Put,417,2023-10-13,17,3.31,3.32,3.33,3.31,660,792,+792,19.07%,"15:19 ET"
SPY|20231117|375.00P,SPY,425.58,Put,375,2023-11-17,52,1.41,1.42,1.42,1.38,1601,17034,+790,25.13%,"15:17 ET"
SPY|20231002|428.00P,SPY,425.58,Put,428,2023-10-02,6,4.89,4.9,4.9,4.9,7469,1654,+790,16.19%,"15:19 ET"
ARKK|20230929|39.00C,ARKK,38.42,Call,39,2023-09-29,3,0.38,0.39,0.4,0.42,1505,2356,+789,43.74%,"15:00 ET"
KRE|20230929|41.00P,KRE,41.25,Put,41,2023-09-29,3,0.4,0.41,0.41,0.4,4726,4646,+789,34.76%,"15:17 ET"
QQQ|20230929|330.00P,QQQ,353.65,Put,330,2023-09-29,3,0.12,0.13,0.13,0.11,511,11511,+788,39.65%,"15:10 ET"
XLU|20230929|62.00P,XLU,61.39,Put,62,2023-09-29,3,0.88,0.91,0.94,0.89,606,2190,+781,19.56%,"15:18 ET"
SPY|20231027|410.00P,SPY,425.58,Put,410,2023-10-27,31,3.36,3.37,3.38,3.3,1581,4866,+780,19.54%,"15:18 ET"
SPY|20231117|438.00C,SPY,425.58,Call,438,2023-11-17,52,5.93,5.94,5.94,5.95,2451,12868,+780,15.65%,"15:18 ET"
SPY|20230929|433.00C,SPY,425.58,Call,433,2023-09-29,3,0.58,0.59,0.59,0.59,13749,8970,+780,19.02%,"15:20 ET"
QQQ|20231020|349.00P,QQQ,353.65,Put,349,2023-10-20,24,5.82,5.83,5.83,5.76,885,2178,+776,23.21%,"15:18 ET"
IWM|20231020|178.00C,IWM,174.7,Call,178,2023-10-20,24,2.41,2.42,2.43,2.46,3560,7791,+776,20.48%,"15:15 ET"
SPY|20231117|436.00P,SPY,425.58,Put,436,2023-11-17,52,14.51,14.53,14.55,14.25,1061,7624,+775,14.86%,"15:16 ET"
UVXY|20231117|13.00P,UVXY,18,Put,13,2023-11-17,52,0.8,0.81,0.81,0.81,1082,5424,+771,113.17%,"15:19 ET"
QQQ|20230927|354.00P,QQQ,353.65,Put,354,2023-09-27,1,2.08,2.09,2.1,2.08,22393,1837,+771,25.59%,"15:19 ET"
SPY|20231006|406.00P,SPY,425.58,Put,406,2023-10-06,10,0.8,0.81,0.81,0.79,638,1737,+767,23.01%,"15:18 ET"
SPXS|20230929|15.00C,SPXS,15.93,Call,15,2023-09-29,3,1,1.01,1.02,1,1047,2087,+767,52.79%,"15:18 ET"
KRE|20250117|35.00P,KRE,41.25,Put,35,2025-01-17,479,2.67,2.71,2.75,2.7,1055,3470,+767,34.81%,"14:39 ET"
QQQ|20230927|349.00P,QQQ,353.65,Put,349,2023-09-27,1,0.47,0.48,0.48,0.47,2412,3523,+767,27.03%,"15:19 ET"
SPY|20230929|431.00P,SPY,425.58,Put,431,2023-09-29,3,6.39,6.43,6.47,6.4,6421,11725,+763,17.65%,"15:19 ET"
SPY|20231020|425.00C,SPY,425.58,Call,425,2023-10-20,24,8.62,8.63,8.63,8.63,8486,16776,+762,18.12%,"15:20 ET"
UVXY|20230929|16.50C,UVXY,18,Call,16.5,2023-09-29,3,1.88,1.92,1.95,1.91,2052,2322,+761,164.02%,"15:19 ET"
SPY|20231229|445.00C,SPY,425.58,Call,445,2023-12-29,94,6.57,6.59,6.6,6.74,761,3897,+759,14.33%,"15:14 ET"
SPY|20230929|426.00C,SPY,425.58,Call,426,2023-09-29,3,3.06,3.07,3.07,3.08,9878,869,+759,21.71%,"15:19 ET"
SPY|20231009|410.00P,SPY,425.58,Put,410,2023-10-09,13,1.34,1.35,1.35,1.34,3144,758,+758,20.24%,"15:19 ET"
SPY|20231002|432.00C,SPY,425.58,Call,432,2023-10-02,6,1.13,1.13,1.14,1.15,2786,2441,+755,15.65%,"15:19 ET"
SPY|20230928|430.00C,SPY,425.58,Call,430,2023-09-28,2,0.79,0.8,0.8,0.81,17456,1284,+752,19.32%,"15:19 ET"
TLT|20231215|85.00P,TLT,88.86,Put,85,2023-12-15,80,1.54,1.56,1.58,1.58,731,10694,+751,20.96%,"14:59 ET"
SPY|20231006|417.00P,SPY,425.58,Put,417,2023-10-06,10,2.24,2.25,2.25,2.24,3729,751,+751,19.95%,"15:19 ET"
QQQ|20231027|352.00P,QQQ,353.65,Put,352,2023-10-27,31,7.82,7.84,7.85,7.67,753,1655,+750,22.53%,"15:16 ET"
SPY|20231117|429.00C,SPY,425.58,Call,429,2023-11-17,52,10.5,10.51,10.52,10.51,2537,3895,+748,17.16%,"15:18 ET"
QQQ|20230928|359.00P,QQQ,353.65,Put,359,2023-09-28,2,5.93,5.97,6,6,2858,2039,+747,23.47%,"15:18 ET"
IWM|20231117|175.00P,IWM,174.7,Put,175,2023-11-17,52,5,5.02,5.03,5.03,9251,76976,+746,20.14%,"15:18 ET"
SPY|20231020|439.00C,SPY,425.58,Call,439,2023-10-20,24,2.24,2.25,2.25,2.25,1968,4767,+745,15.24%,"15:19 ET"
SPY|20231117|414.00P,SPY,425.58,Put,414,2023-11-17,52,6.03,6.04,6.05,6.03,2256,6816,+742,18.40%,"15:19 ET"
SPY|20231004|425.00P,SPY,425.58,Put,425,2023-10-04,8,4.1,4.11,4.12,4,1303,736,+736,17.60%,"15:17 ET"
TLT|20231020|89.00P,TLT,88.86,Put,89,2023-10-20,24,1.74,1.76,1.77,1.77,4420,11721,+736,19.79%,"15:18 ET"
SPY|20231215|428.00C,SPY,425.58,Call,428,2023-12-15,80,14.38,14.39,14.4,14.54,1074,2685,+735,17.23%,"15:03 ET"
QQQ|20231009|353.00P,QQQ,353.65,Put,353,2023-10-09,13,5.24,5.26,5.28,5.09,1636,728,+728,21.86%,"14:54 ET"
QQQ|20231006|358.00C,QQQ,353.65,Call,358,2023-10-06,10,3.57,3.58,3.59,3.61,835,1172,+721,22.62%,"15:17 ET"
SPY|20231215|350.00P,SPY,425.58,Put,350,2023-12-15,80,1.35,1.36,1.36,1.3,7722,47139,+720,28.29%,"15:08 ET"
MSOS|20230929|9.00C,MSOS,8.07,Call,9,2023-09-29,3,0.18,0.19,0.19,0.19,1257,5682,+719,181.74%,"15:19 ET"
SQQQ|20230929|20.50P,SQQQ,21.21,Put,20.5,2023-09-29,3,0.27,0.28,0.28,0.27,5124,2029,+719,74.10%,"15:18 ET"
SPY|20231117|439.00C,SPY,425.58,Call,439,2023-11-17,52,5.51,5.52,5.52,5.59,1710,6616,+718,15.49%,"15:18 ET"
UVXY|20231020|15.00P,UVXY,18,Put,15,2023-10-20,24,0.95,0.97,0.98,0.96,1010,2509,+716,127.60%,"15:16 ET"
SOXL|20230929|18.00C,SOXL,17.08,Call,18,2023-09-29,3,0.25,0.26,0.26,0.26,6058,2906,+712,97.44%,"15:19 ET"
QQQ|20230928|361.00P,QQQ,353.65,Put,361,2023-09-28,2,7.58,7.63,7.67,7.33,1143,1279,+707,21.90%,"15:15 ET"
VXX|20231006|23.50P,VXX,24.98,Put,23.5,2023-10-06,10,0.87,0.89,0.91,0.93,989,761,+706,94.47%,"14:58 ET"
SPY|20230928|434.00C,SPY,425.58,Call,434,2023-09-28,2,0.18,0.19,0.19,0.19,5766,2198,+706,18.57%,"15:18 ET"
SQQQ|20230929|19.50C,SQQQ,21.21,Call,19.5,2023-09-29,3,1.76,1.78,1.8,1.77,2728,11017,+705,67.23%,"15:19 ET"
SPY|20231215|430.00P,SPY,425.58,Put,430,2023-12-15,80,13.52,13.54,13.55,13.5,1853,55580,+703,16.18%,"15:19 ET"
SOXL|20230929|16.50P,SOXL,17.08,Put,16.5,2023-09-29,3,0.39,0.4,0.4,0.38,1213,3845,+702,105.31%,"15:16 ET"
QQQ|20231020|361.00C,QQQ,353.65,Call,361,2023-10-20,24,5.03,5.04,5.04,4.99,1161,2721,+699,21.25%,"15:18 ET"
SPY|20231006|435.00P,SPY,425.58,Put,435,2023-10-06,10,10.43,10.48,10.52,9.96,956,6543,+696,15.00%,"15:12 ET"
SPY|20240315|400.00P,SPY,425.58,Put,400,2024-03-15,171,9.68,9.71,9.73,9.65,8376,39636,+696,20.05%,"15:18 ET"
QQQ|20231020|345.00P,QQQ,353.65,Put,345,2023-10-20,24,4.6,4.61,4.61,4.59,16703,29217,+694,24.00%,"15:19 ET"
SLV|20230929|20.00C,SLV,20.95,Call,20,2023-09-29,3,1,1.02,1.03,1,604,11104,+694,22.58%,"14:59 ET"
SPY|20231006|419.00P,SPY,425.58,Put,419,2023-10-06,10,2.7,2.71,2.71,2.59,2837,7469,+693,19.45%,"15:16 ET"
IWM|20230927|174.00P,IWM,174.7,Put,174,2023-09-27,1,0.58,0.59,0.59,0.59,7053,1151,+693,24.28%,"15:19 ET"
SPY|20231215|433.00C,SPY,425.58,Call,433,2023-12-15,80,11.42,11.43,11.45,11.48,625,6506,+691,16.44%,"14:48 ET"
QQQ|20231020|325.00P,QQQ,353.65,Put,325,2023-10-20,24,1.35,1.36,1.36,1.33,11324,53886,+691,28.23%,"15:18 ET"
SPY|20230928|432.00P,SPY,425.58,Put,432,2023-09-28,2,6.85,6.91,6.97,6.87,3331,5411,+687,15.83%,"15:19 ET"
SPY|20231006|428.00C,SPY,425.58,Call,428,2023-10-06,10,4.08,4.09,4.1,4.09,5696,772,+686,18.19%,"15:20 ET"
SPY|20230928|415.00P,SPY,425.58,Put,415,2023-09-28,2,0.31,0.32,0.32,0.32,870,1066,+684,24.82%,"15:19 ET"
QQQ|20230928|362.00C,QQQ,353.65,Call,362,2023-09-28,2,0.25,0.26,0.26,0.25,2841,1988,+681,23.20%,"15:19 ET"
QQQ|20230929|356.00P,QQQ,353.65,Put,356,2023-09-29,3,4.47,4.48,4.49,4.49,12217,4642,+681,25.09%,"15:19 ET"
QQQ|20230929|352.00P,QQQ,353.65,Put,352,2023-09-29,3,2.62,2.64,2.65,2.65,5387,13073,+680,26.98%,"15:19 ET"
SPY|20231002|421.00P,SPY,425.58,Put,421,2023-10-02,6,2.11,2.12,2.12,2.12,1444,1796,+677,18.44%,"15:19 ET"
QQQ|20230928|345.00P,QQQ,353.65,Put,345,2023-09-28,2,0.46,0.46,0.47,0.43,536,989,+673,29.12%,"14:52 ET"
SPY|20231103|415.00P,SPY,425.58,Put,415,2023-11-03,38,5.12,5.14,5.15,5.05,1059,4788,+672,18.56%,"15:18 ET"
QQQ|20231215|395.00C,QQQ,353.65,Call,395,2023-12-15,80,1.83,1.84,1.84,1.82,4630,33744,+668,18.00%,"15:18 ET"
TQQQ|20230929|35.50C,TQQQ,34.3,Call,35.5,2023-09-29,3,0.46,0.46,0.47,0.46,12493,1296,+667,74.53%,"15:20 ET"
FXI|20231020|27.50C,FXI,26.33,Call,27.5,2023-10-20,24,0.34,0.35,0.36,0.34,951,13652,+665,28.68%,"15:00 ET"
SPY|20231020|434.00C,SPY,425.58,Call,434,2023-10-20,24,3.97,3.98,3.98,4,7427,5740,+664,16.18%,"15:18 ET"
QQQ|20230929|349.00P,QQQ,353.65,Put,349,2023-09-29,3,1.7,1.71,1.71,1.6,3138,4924,+652,28.19%,"15:15 ET"
SPY|20230928|428.00C,SPY,425.58,Call,428,2023-09-28,2,1.43,1.44,1.44,1.45,13869,762,+651,20.10%,"15:19 ET"
QQQ|20230927|353.00P,QQQ,353.65,Put,353,2023-09-27,1,1.6,1.61,1.61,1.6,16106,1006,+643,25.75%,"15:19 ET"
TMF|20231006|5.00C,TMF,4.86,Call,5,2023-10-06,10,0.1,0.13,0.15,0.1,572,1295,+640,50.97%,"15:12 ET"
SPY|20230928|428.00P,SPY,425.58,Put,428,2023-09-28,2,3.88,3.89,3.9,3.89,16317,2640,+634,18.58%,"15:18 ET"
SPY|20231215|449.00C,SPY,425.58,Call,449,2023-12-15,80,4.39,4.4,4.4,4.42,1339,9504,+631,14.26%,"15:18 ET"
VXX|20230929|25.50C,VXX,24.98,Call,25.5,2023-09-29,3,0.8,0.83,0.85,0.8,556,1084,+630,116.12%,"15:16 ET"
TQQQ|20230929|33.00P,TQQQ,34.3,Put,33,2023-09-29,3,0.5,0.51,0.51,0.5,5526,6764,+628,83.95%,"15:19 ET"
QQQ|20231103|345.00P,QQQ,353.65,Put,345,2023-11-03,38,6.29,6.3,6.31,6.24,585,1375,+623,23.73%,"15:17 ET"
SPY|20231117|440.00C,SPY,425.58,Call,440,2023-11-17,52,5.12,5.13,5.13,5.13,8147,18641,+622,15.37%,"15:20 ET"
SPY|20231229|442.00C,SPY,425.58,Call,442,2023-12-29,94,7.83,7.85,7.86,8,698,651,+619,14.70%,"15:10 ET"
HYG|20231006|72.50P,HYG,73.59,Put,72.5,2023-10-06,10,0.15,0.16,0.17,0.13,1591,1481,+614,11.61%,"11:52 ET"
TLT|20231006|85.00P,TLT,88.86,Put,85,2023-10-06,10,0.17,0.18,0.19,0.19,601,1406,+612,23.03%,"15:19 ET"
SPY|20231020|421.00P,SPY,425.58,Put,421,2023-10-20,24,5.32,5.33,5.33,5.3,3161,14428,+611,17.81%,"15:18 ET"
SQQQ|20230929|23.00C,SQQQ,21.21,Call,23,2023-09-29,3,0.15,0.16,0.17,0.16,3585,3716,+609,91.12%,"15:18 ET"
TLT|20231229|100.00C,TLT,88.86,Call,100,2023-12-29,94,0.5,0.51,0.52,0.52,769,2943,+608,18.11%,"15:03 ET"
IWM|20230927|173.00P,IWM,174.7,Put,173,2023-09-27,1,0.3,0.31,0.31,0.31,14283,4333,+605,25.10%,"15:19 ET"
USO|20231006|79.00P,USO,80.84,Put,79,2023-10-06,10,0.79,0.88,0.96,0.89,861,921,+602,32.22%,"13:52 ET"
TQQQ|20231013|36.00C,TQQQ,34.3,Call,36,2023-10-13,17,1.21,1.22,1.23,1.2,1535,1471,+602,63.73%,"15:19 ET"
TQQQ|20231103|42.00C,TQQQ,34.3,Call,42,2023-11-03,38,0.44,0.45,0.47,0.48,613,620,+601,55.20%,"13:42 ET"
SPY|20231002|437.00C,SPY,425.58,Call,437,2023-10-02,6,0.29,0.3,0.3,0.3,1889,1205,+601,14.76%,"15:17 ET"
SPY|20231117|449.00C,SPY,425.58,Call,449,2023-11-17,52,2.34,2.34,2.35,2.35,2555,3250,+601,14.14%,"15:19 ET"
SPY|20230927|434.00P,SPY,425.58,Put,434,2023-09-27,1,8.59,8.69,8.79,8.56,1112,2562,+598,23.08%,"15:18 ET"
SPY|20231020|437.00C,SPY,425.58,Call,437,2023-10-20,24,2.85,2.86,2.86,2.87,3721,7089,+598,15.58%,"15:19 ET"
DIA|20230929|336.00P,DIA,336.1,Put,336,2023-09-29,3,2.16,2.18,2.19,2.05,1388,1230,+596,17.13%,"15:18 ET"
SPY|20231027|422.00P,SPY,425.58,Put,422,2023-10-27,31,6.38,6.4,6.41,6.38,627,3053,+594,17.32%,"15:19 ET"
SPY|20230927|429.00C,SPY,425.58,Call,429,2023-09-27,1,0.47,0.48,0.48,0.48,73694,1037,+594,19.39%,"15:19 ET"
SPY|20231002|434.00C,SPY,425.58,Call,434,2023-10-02,6,0.69,0.7,0.7,0.7,994,1147,+590,15.27%,"15:19 ET"
UVXY|20230929|15.00P,UVXY,18,Put,15,2023-09-29,3,0.15,0.16,0.16,0.15,4994,4717,+585,169.58%,"15:18 ET"
QQQ|20230929|353.00P,QQQ,353.65,Put,353,2023-09-29,3,3.02,3.03,3.04,3.03,7281,6293,+584,26.43%,"15:19 ET"
TLT|20240119|95.00C,TLT,88.86,Call,95,2024-01-19,115,1.56,1.58,1.6,1.56,1600,17336,+582,16.94%,"15:15 ET"
VXX|20231006|22.00P,VXX,24.98,Put,22,2023-10-06,10,0.33,0.35,0.36,0.38,1304,1279,+581,86.24%,"15:13 ET"
SPY|20231004|428.00P,SPY,425.58,Put,428,2023-10-04,8,5.5,5.51,5.52,5.5,726,576,+576,16.69%,"15:18 ET"
IWM|20231006|176.00P,IWM,174.7,Put,176,2023-10-06,10,3.03,3.05,3.06,2.91,2332,1325,+574,20.78%,"15:14 ET"
SPY|20231006|413.00P,SPY,425.58,Put,413,2023-10-06,10,1.53,1.54,1.54,1.4,5829,569,+569,21.01%,"15:10 ET"
QQQ|20231002|358.00P,QQQ,353.65,Put,358,2023-10-02,6,6.14,6.16,6.18,6.06,937,1249,+567,20.38%,"15:16 ET"
SPY|20230929|414.00P,SPY,425.58,Put,414,2023-09-29,3,0.6,0.61,0.61,0.59,3459,4432,+567,25.95%,"15:19 ET"
TQQQ|20240119|45.00C,TQQQ,34.3,Call,45,2024-01-19,115,1.23,1.24,1.25,1.24,1637,29046,+565,52.76%,"15:18 ET"
SPY|20240119|440.00P,SPY,425.58,Put,440,2024-01-19,115,20.21,20.24,20.27,20.25,1535,23296,+564,15.17%,"15:18 ET"
SPY|20231215|444.00C,SPY,425.58,Call,444,2023-12-15,80,6.15,6.16,6.17,6.18,1196,5964,+562,14.87%,"15:19 ET"
TQQQ|20231013|40.00C,TQQQ,34.3,Call,40,2023-10-13,17,0.23,0.24,0.25,0.25,1691,4038,+562,57.78%,"15:05 ET"
SPY|20231020|446.00C,SPY,425.58,Call,446,2023-10-20,24,0.81,0.82,0.82,0.82,5467,13233,+560,14.11%,"15:19 ET"
QQQ|20231103|325.00P,QQQ,353.65,Put,325,2023-11-03,38,2.33,2.34,2.35,2.31,554,1167,+559,27.00%,"15:18 ET"
TQQQ|20231027|45.00C,TQQQ,34.3,Call,45,2023-10-27,31,0.1,0.11,0.12,0.12,673,1488,+559,54.63%,"14:50 ET"
SQQQ|20231006|22.00C,SQQQ,21.21,Call,22,2023-10-06,10,0.71,0.72,0.72,0.71,2715,2251,+559,73.24%,"15:18 ET"
SPY|20231002|431.00C,SPY,425.58,Call,431,2023-10-02,6,1.42,1.43,1.44,1.43,2657,1127,+558,15.94%,"15:18 ET"
SPY|20231006|437.00C,SPY,425.58,Call,437,2023-10-06,10,0.96,0.97,0.97,0.97,2705,1674,+558,15.92%,"15:19 ET"
SPY|20231020|426.00P,SPY,425.58,Put,426,2023-10-20,24,7.15,7.16,7.16,7.14,23533,50211,+558,16.81%,"15:19 ET"
QQQ|20230928|360.00P,QQQ,353.65,Put,360,2023-09-28,2,6.73,6.77,6.81,6.82,1545,3012,+552,22.45%,"15:18 ET"
KRE|20231215|41.00P,KRE,41.25,Put,41,2023-12-15,80,2.12,2.13,2.14,2.17,1368,3989,+549,31.63%,"14:53 ET"
TQQQ|20231020|38.00C,TQQQ,34.3,Call,38,2023-10-20,24,0.83,0.84,0.84,0.84,647,2629,+548,59.12%,"15:18 ET"
SPY|20231117|370.00P,SPY,425.58,Put,370,2023-11-17,52,1.21,1.21,1.22,1.2,1405,13914,+548,26.13%,"15:18 ET"
QQQ|20230929|342.00P,QQQ,353.65,Put,342,2023-09-29,3,0.57,0.58,0.58,0.58,3417,3153,+548,31.50%,"15:18 ET"
