Symbol,Price~,Type,Strike,"Exp Date",DTE,Bid,Ask,Last,Volume,"Open Int","OI Chg",Delta,IV,Time
QQQ,377.6,Put,373.00,2023-11-16,3,0.97,0.98,0.99,2120,3675,+764,-0.23349,20.70%,"14:56 ET"
SPY,440.51,Put,432.00,2023-11-17,4,0.42,0.43,0.43,30562,40005,+762,-0.115442,16.44%,"15:18 ET"
IWM,169.34,Put,170.00,2023-12-08,25,3.3,3.31,3.33,1277,3626,+762,-0.508962,17.83%,"15:17 ET"
QQQ,377.6,Put,373.00,2023-11-14,1,0.33,0.34,0.35,13109,3267,+759,-0.140266,23.56%,"15:16 ET"
UVXY,12.15,Put,11.50,2023-11-17,4,0.17,0.18,0.18,3218,2447,+758,-0.270609,82.24%,"15:17 ET"
KRE,41.48,Put,40.00,2023-11-17,4,0.13,0.14,0.13,1564,19096,+757,-0.159322,35.18%,"15:16 ET"
SPY,440.51,Put,400.00,2024-03-15,123,3.8,3.82,3.87,1514,65593,+755,-0.146075,19.04%,"15:03 ET"
QQQ,377.6,Call,376.00,2023-12-01,18,7.24,7.3,7.4,558,1759,+754,0.586068,17.19%,"14:49 ET"
SPY,440.51,Put,400.00,2024-01-19,67,1.7,1.71,1.72,7685,140173,+754,-0.096317,19.35%,"15:17 ET"
XLK,178.61,Put,176.00,2023-12-15,32,2.36,2.41,2.44,1197,1286,+752,-0.353318,18.53%,"14:20 ET"
SPY,440.51,Put,440.00,2023-11-16,3,1.98,1.99,1.98,7950,1034,+739,-0.43992,15.03%,"15:18 ET"
QQQ,377.6,Put,370.00,2023-11-20,7,0.97,0.98,1,521,1266,+737,-0.186206,18.10%,"15:13 ET"
SPY,440.51,Call,452.00,2023-11-17,4,0.11,0.12,0.11,3856,18970,+736,0.042859,13.70%,"15:17 ET"
QQQ,377.6,Put,376.00,2023-12-01,18,4.31,4.33,4.51,589,1616,+729,-0.418162,16.72%,"15:02 ET"
QQQ,377.6,Put,367.00,2023-11-20,7,0.6,0.61,0.62,657,1280,+725,-0.122221,18.95%,"14:13 ET"
SPY,440.51,Call,439.00,2023-11-15,2,3.16,3.19,3.06,12569,1938,+724,0.637632,16.37%,"15:16 ET"
QQQ,377.6,Put,380.00,2023-11-13,0,2.06,2.13,2.08,9769,754,+721,-0.989425,5.86%,"15:18 ET"
IWM,169.34,Call,174.00,2023-11-17,4,0.33,0.34,0.34,10820,26535,+719,0.151736,24.61%,"15:16 ET"
SPY,440.51,Call,438.00,2023-11-14,1,3.41,3.47,3.29,13549,7058,+718,0.746736,18.41%,"15:16 ET"
IWM,169.34,Put,167.50,2023-11-17,4,0.91,0.92,0.93,1834,3767,+716,-0.324194,24.08%,"15:14 ET"
SPY,440.51,Put,435.00,2023-12-08,25,3.17,3.19,3.27,2987,2859,+713,-0.319883,13.15%,"15:00 ET"
QQQ,377.6,Put,385.00,2023-11-24,11,8.15,8.28,8.37,524,946,+712,-0.749296,15.35%,"14:54 ET"
SPY,440.51,Put,439.00,2023-11-20,7,2.13,2.14,2.18,4489,1814,+712,-0.391946,12.58%,"15:15 ET"
TNA,24.51,Call,27.00,2023-11-17,4,0.08,0.09,0.1,659,3068,+709,0.101518,70.87%,"14:47 ET"
SPY,440.51,Put,440.00,2023-11-20,7,2.52,2.53,2.56,8290,1253,+707,-0.442905,12.44%,"15:17 ET"
QQQ,377.6,Put,369.00,2023-11-15,2,0.22,0.23,0.25,1497,2655,+703,-0.077077,23.02%,"15:09 ET"
QQQ,377.6,Put,330.00,2023-12-15,32,0.4,0.41,0.41,2889,75089,+699,-0.034138,26.47%,"15:08 ET"
GLD,180.46,Put,179.50,2023-11-17,4,0.64,0.65,0.65,765,2820,+691,-0.354294,14.30%,"15:14 ET"
SPY,440.51,Call,452.00,2023-11-24,11,0.44,0.45,0.43,537,1642,+687,0.109351,11.11%,"15:15 ET"
QQQ,377.6,Call,388.00,2023-11-17,4,0.29,0.3,0.29,714,6904,+687,0.08834,18.09%,"15:13 ET"
GLD,180.46,Call,180.50,2023-11-17,4,1.1,1.12,1.09,764,884,+687,0.503874,14.70%,"15:17 ET"
SLV,20.45,Call,20.50,2023-12-29,46,0.73,0.75,0.75,1132,686,+686,0.536207,24.49%,"14:20 ET"
SLV,20.45,Call,25.00,2024-03-15,123,0.27,0.28,0.29,516,5318,+685,0.16149,29.32%,"13:56 ET"
GDXJ,32.71,Call,35.00,2024-01-19,67,0.96,0.99,1,2031,5754,+684,0.357335,30.78%,"14:55 ET"
QQQ,377.6,Put,350.00,2024-06-21,221,10.65,10.7,10.71,2534,36897,+682,-0.253386,22.45%,"14:59 ET"
SPY,440.51,Put,431.00,2023-11-20,7,0.49,0.5,0.5,4509,1911,+680,-0.117331,14.16%,"15:12 ET"
SPY,440.51,Put,438.00,2023-11-15,2,1,1.01,1,12211,1955,+678,-0.295278,16.37%,"15:18 ET"
SPY,440.51,Put,438.00,2023-12-15,32,5.34,5.36,5.42,2328,8431,+671,-0.404362,14.04%,"15:16 ET"
SPY,440.51,Put,419.00,2023-12-15,32,1.58,1.59,1.6,694,14218,+669,-0.137198,17.13%,"15:12 ET"
UVXY,12.15,Call,12.50,2023-11-24,11,0.54,0.57,0.57,3189,1556,+669,0.444997,89.19%,"15:08 ET"
QQQ,377.6,Call,382.00,2023-11-16,3,1.13,1.14,1.12,1542,913,+668,0.280105,19.26%,"15:15 ET"
QQQ,377.6,Call,385.00,2023-11-20,7,0.93,0.95,0.94,602,1258,+667,0.208207,15.43%,"15:12 ET"
SPY,440.51,Put,438.00,2023-12-01,18,3.26,3.27,3.28,3311,3440,+667,-0.382166,12.44%,"15:14 ET"
SPY,440.51,Put,434.00,2023-12-15,32,4.1,4.11,4.13,1097,8114,+664,-0.325635,14.59%,"15:16 ET"
IWM,169.34,Call,176.00,2023-11-17,4,0.13,0.14,0.14,10275,28696,+663,0.072216,24.83%,"15:13 ET"
TLT,87.79,Call,88.50,2023-11-17,4,0.53,0.54,0.59,830,7423,+660,0.367997,23.36%,"14:49 ET"
IWM,169.34,Call,171.00,2023-11-15,2,0.66,0.68,0.66,13343,2738,+660,0.313426,26.32%,"15:16 ET"
SPY,440.51,Put,431.00,2023-12-15,32,3.37,3.38,3.38,1069,9214,+659,-0.275266,15.07%,"15:16 ET"
QQQ,377.6,Put,375.00,2023-11-16,3,1.47,1.49,1.49,1073,4074,+658,-0.325826,20.23%,"15:15 ET"
SPY,440.51,Put,430.00,2024-01-19,67,5.51,5.53,5.51,1640,43029,+658,-0.301884,14.96%,"15:17 ET"
XLF,33.87,Put,33.00,2023-12-15,32,0.26,0.27,0.26,16139,79361,+658,-0.261095,16.10%,"15:10 ET"
SPY,440.51,Call,449.00,2023-12-08,25,2.71,2.72,2.78,553,726,+655,0.313053,11.86%,"13:51 ET"
QQQ,377.6,Call,379.00,2023-11-17,4,2.67,2.68,2.69,5301,5488,+654,0.459309,19.56%,"15:17 ET"
QQQ,377.6,Put,377.00,2023-11-14,1,1.33,1.35,1.35,23550,1005,+651,-0.41274,22.74%,"15:18 ET"
IWM,169.34,Put,169.00,2023-12-15,32,3.26,3.28,3.28,8699,8534,+648,-0.456252,18.47%,"15:13 ET"
SPY,440.51,Put,440.00,2023-12-08,25,4.74,4.76,4.84,2311,4343,+646,-0.446664,12.25%,"15:08 ET"
SPY,440.51,Put,436.00,2023-11-20,7,1.25,1.26,1.28,3290,1984,+646,-0.259062,13.07%,"15:13 ET"
IWM,169.34,Call,170.00,2024-01-19,67,5.35,5.4,5.39,1248,17798,+640,0.531923,17.68%,"15:15 ET"
SLV,20.45,Call,23.00,2024-01-19,67,0.23,0.24,0.23,522,115024,+638,0.188474,26.74%,"15:04 ET"
SPY,440.51,Call,442.00,2023-11-22,9,3.2,3.21,3.21,1443,712,+634,0.469202,12.99%,"15:17 ET"
SQQQ,17.38,Put,18.50,2023-11-17,4,1.24,1.26,1.23,822,2972,+632,-0.827786,62.86%,"15:15 ET"
SPY,440.51,Put,150.00,2024-09-20,312,0.38,0.39,0.38,606,1498,+631,-0.004941,51.48%,"13:46 ET"
QQQ,377.6,Call,372.00,2023-11-17,4,7.17,7.3,7.26,730,12879,+631,0.771093,21.35%,"14:51 ET"
QQQ,377.6,Put,374.00,2023-11-17,4,1.5,1.51,1.56,8474,5773,+631,-0.297676,20.01%,"15:10 ET"
QQQ,377.6,Put,380.00,2023-11-15,2,3.38,3.4,3.5,1519,716,+628,-0.636217,20.16%,"15:15 ET"
QQQ,377.6,Call,395.00,2024-01-19,67,4.99,5.01,5.06,5254,33505,+627,0.315173,15.71%,"14:48 ET"
SPY,440.51,Call,443.00,2023-11-15,2,1.13,1.14,1.14,8979,4836,+627,0.338763,15.63%,"15:18 ET"
VXX,19.67,Put,19.50,2023-11-17,4,0.44,0.45,0.42,552,4967,+621,-0.457951,60.02%,"14:58 ET"
UNG,6.74,Call,6.50,2023-11-17,4,0.3,0.31,0.3,4200,5209,+620,0.717064,59.60%,"15:14 ET"
SPY,440.51,Put,437.00,2023-12-01,18,2.95,2.96,2.98,1213,3001,+619,-0.35237,12.62%,"15:14 ET"
EEM,38.38,Put,37.00,2024-01-19,67,0.59,0.63,0.58,1303,102611,+619,-0.29396,19.26%,"12:33 ET"
SPY,440.51,Put,439.00,2023-12-15,32,5.71,5.72,5.7,3732,6919,+618,-0.426231,13.91%,"15:17 ET"
SLV,20.45,Call,20.50,2023-11-24,11,0.33,0.34,0.33,689,1761,+616,0.4966,24.18%,"15:14 ET"
TNA,24.51,Call,25.00,2023-11-17,4,0.52,0.53,0.53,977,2207,+616,0.41035,72.99%,"15:16 ET"
SPY,440.51,Put,442.00,2024-01-19,67,9.32,9.34,9.23,621,1278,+615,-0.472916,13.53%,"14:48 ET"
SPY,440.51,Put,435.00,2023-11-22,9,1.38,1.39,1.38,671,1175,+615,-0.248554,13.37%,"15:14 ET"
SPY,440.51,Call,444.00,2023-11-16,3,1.15,1.16,1.17,2830,2039,+615,0.304903,14.96%,"15:17 ET"
QQQ,377.6,Put,372.00,2023-11-15,2,0.51,0.52,0.54,5947,4401,+615,-0.159024,21.88%,"15:15 ET"
KOLD,55.08,Put,50.00,2023-11-17,4,0.55,0.7,0.6,812,997,+614,-0.167898,109.56%,"14:33 ET"
QQQ,377.6,Put,358.00,2023-11-17,4,0.12,0.13,0.12,557,8510,+610,-0.028305,27.60%,"15:18 ET"
SPY,440.51,Call,449.00,2023-11-15,2,0.09,0.1,0.1,1322,908,+609,0.049356,14.95%,"15:17 ET"
SPY,440.51,Put,432.00,2023-11-20,7,0.59,0.6,0.6,2140,1819,+609,-0.138164,13.91%,"15:12 ET"
SPY,440.51,Call,438.00,2023-11-15,2,3.83,3.88,3.7,6619,3767,+607,0.704275,16.48%,"15:16 ET"
QQQ,377.6,Call,380.00,2024-01-19,67,11.76,11.81,11.77,805,32982,+606,0.53665,17.05%,"15:16 ET"
SPY,440.51,Put,421.00,2023-12-15,32,1.78,1.79,1.82,1429,8619,+606,-0.153847,16.75%,"15:03 ET"
QQQ,377.6,Put,368.00,2023-11-16,3,0.32,0.33,0.34,732,1665,+603,-0.090458,22.41%,"14:55 ET"
QQQ,377.6,Put,376.00,2023-11-24,11,3.21,3.23,3.21,1135,2886,+601,-0.407757,16.53%,"15:18 ET"
SPY,440.51,Call,400.00,2023-11-20,7,41.02,41.29,39.74,600,600,+600,0.987062,31.94%,"09:32 ET"
XHB,77.27,Call,69.00,2024-03-15,123,10.6,10.7,10.55,724,722,+599,0.830167,25.72%,"11:30 ET"
VXX,19.67,Call,21.00,2023-11-17,4,0.2,0.22,0.21,1303,5614,+598,0.224052,82.62%,"15:15 ET"
SLV,20.45,Put,20.50,2023-11-17,4,0.26,0.27,0.26,754,4744,+596,-0.52763,27.53%,"15:10 ET"
TLT,87.79,Call,89.50,2023-11-17,4,0.25,0.26,0.25,1343,2268,+594,0.21036,23.12%,"15:08 ET"
IYR,77.6,Call,82.00,2023-12-01,18,0.13,0.15,0.15,860,29007,+593,0.099406,18.83%,"15:18 ET"
SPY,440.51,Call,457.00,2023-12-15,32,1.28,1.3,1.26,2621,18212,+593,0.168579,11.16%,"15:00 ET"
SPY,440.51,Call,445.00,2023-11-20,7,1.39,1.4,1.38,7518,1079,+593,0.301679,12.02%,"15:17 ET"
SPY,440.51,Put,437.00,2023-12-15,32,5,5.01,5.12,1507,8103,+592,-0.383695,14.16%,"15:07 ET"
QQQ,377.6,Call,381.00,2023-11-16,3,1.46,1.47,1.44,2543,752,+591,0.334751,19.50%,"15:12 ET"
QQQ,377.6,Call,382.00,2023-11-14,1,0.37,0.38,0.37,5278,1056,+590,0.16828,20.95%,"15:18 ET"
TQQQ,40.51,Put,37.00,2023-11-24,11,0.32,0.33,0.32,1185,1897,+589,-0.150977,55.48%,"15:18 ET"
SPY,440.51,Put,431.00,2023-11-15,2,0.1,0.11,0.1,3452,2178,+589,-0.04224,17.74%,"15:17 ET"
SPY,440.51,Put,428.00,2023-11-24,11,0.58,0.59,0.59,1390,2987,+588,-0.109558,14.46%,"15:14 ET"
SPY,440.51,Put,440.00,2025-06-20,585,27.5,30,28.24,603,863,+585,-0.391562,18.07%,"10:36 ET"
LABU,2.77,Call,3.00,2023-12-01,18,0.11,0.13,0.11,1920,2036,+585,0.366742,77.74%,"15:14 ET"
SPY,440.51,Put,439.00,2023-11-16,3,1.6,1.61,1.63,4956,959,+585,-0.376727,15.28%,"15:12 ET"
SQQQ,17.38,Call,19.00,2023-12-08,25,0.44,0.45,0.45,575,1440,+584,0.300365,56.03%,"14:47 ET"
SPY,440.51,Put,445.00,2023-11-13,0,4.24,4.35,4.48,567,595,+578,-0.950327,11.61%,"15:01 ET"
SQQQ,17.38,Call,18.00,2023-12-08,25,0.7,0.71,0.71,743,1022,+577,0.432054,53.07%,"14:56 ET"
QQQ,377.6,Call,365.00,2024-01-19,67,21.71,21.86,21.54,788,23230,+573,0.723121,18.73%,"15:02 ET"
SPY,440.51,Put,442.00,2023-12-08,25,5.57,5.58,5.73,920,633,+572,-0.50581,11.93%,"15:05 ET"
TQQQ,40.51,Put,36.00,2023-12-15,32,0.88,0.89,0.9,644,3307,+571,-0.207519,57.86%,"15:07 ET"
QQQ,377.6,Call,378.00,2023-11-16,3,2.78,2.8,2.79,1856,1079,+571,0.508067,20.13%,"15:17 ET"
SPY,440.51,Put,442.00,2023-11-22,9,3.79,3.8,3.88,983,570,+568,-0.54099,12.11%,"15:10 ET"
SPY,440.51,Put,412.00,2024-01-19,67,2.65,2.66,2.63,868,6290,+564,-0.150639,17.52%,"14:27 ET"
QQQ,377.6,Call,385.00,2023-12-01,18,2.88,2.89,2.88,3509,3866,+562,0.331798,16.00%,"15:17 ET"
IWM,169.34,Put,165.00,2023-11-17,4,0.38,0.39,0.38,10625,86177,+562,-0.158763,25.41%,"15:17 ET"
TQQQ,40.51,Call,43.00,2023-11-24,11,0.48,0.49,0.48,7018,3256,+560,0.256368,45.92%,"15:14 ET"
QQQ,377.6,Call,384.00,2023-11-15,2,0.36,0.37,0.36,596,773,+560,0.134571,19.05%,"15:17 ET"
SPY,440.51,Put,441.00,2023-11-16,3,2.43,2.44,2.5,4730,1265,+559,-0.506763,14.89%,"15:16 ET"
QQQ,377.6,Put,370.00,2023-11-16,3,0.5,0.51,0.52,6684,2602,+558,-0.133903,21.65%,"15:12 ET"
SPY,440.51,Put,427.00,2023-11-17,4,0.16,0.17,0.16,18329,41195,+558,-0.045718,18.28%,"15:15 ET"
QQQ,377.6,Call,383.00,2023-11-24,11,2.31,2.33,2.29,1402,1070,+556,0.33924,15.92%,"15:13 ET"
GDX,27.1,Call,28.00,2023-11-17,4,0.1,0.11,0.1,1086,8446,+554,0.190276,34.21%,"15:13 ET"
KWEB,27.26,Call,30.00,2023-12-15,32,0.35,0.37,0.37,1356,54179,+553,0.222172,37.86%,"15:14 ET"
ARKK,39.8,Call,40.00,2023-11-17,4,0.58,0.61,0.59,4069,10191,+553,0.470905,39.94%,"15:12 ET"
QQQ,377.6,Call,380.00,2023-11-22,9,3.33,3.36,3.47,578,967,+550,0.443132,17.28%,"14:47 ET"
IWM,169.34,Call,180.00,2023-12-01,18,0.22,0.24,0.23,5321,21967,+550,0.075561,18.33%,"14:55 ET"
QQQ,377.6,Call,378.00,2023-11-20,7,3.57,3.59,3.47,4947,4005,+549,0.517726,16.46%,"15:15 ET"
VXX,19.67,Call,20.00,2023-11-17,4,0.38,0.4,0.4,1547,3425,+549,0.40423,70.31%,"15:13 ET"
QQQ,377.6,Call,373.00,2023-11-13,0,4.84,4.92,4.78,1936,2970,+548,0,0.00%,"15:15 ET"
KRE,41.48,Call,43.00,2023-11-17,4,0.11,0.12,0.12,1473,9045,+547,0.15794,33.91%,"15:03 ET"
QQQ,377.6,Call,381.00,2023-11-14,1,0.59,0.6,0.61,5512,1021,+542,0.23991,21.40%,"15:17 ET"
QQQ,377.6,Put,365.00,2023-11-20,7,0.44,0.45,0.45,761,1465,+537,-0.092795,19.66%,"15:13 ET"
SPY,440.51,Put,424.00,2023-12-01,18,0.84,0.85,0.85,2978,1970,+537,-0.114208,15.43%,"14:58 ET"
QQQ,377.6,Put,378.00,2023-12-15,32,6.95,6.98,7,923,4088,+536,-0.467011,17.12%,"15:12 ET"
IWM,169.34,Call,172.00,2023-11-17,4,0.74,0.75,0.75,4830,19499,+536,0.280877,24.62%,"15:14 ET"
SPY,440.51,Call,447.00,2023-11-20,7,0.84,0.85,0.84,1980,809,+531,0.209205,11.72%,"15:14 ET"
QQQ,377.6,Put,377.00,2023-12-15,32,6.54,6.56,6.54,960,13926,+524,-0.445705,17.23%,"15:14 ET"
TQQQ,40.51,Put,39.50,2023-12-01,18,1.27,1.28,1.27,1003,776,+524,-0.373805,51.13%,"15:17 ET"
SOXL,20.14,Call,19.00,2023-11-17,4,1.36,1.39,1.38,778,3685,+521,0.742387,87.45%,"15:08 ET"
QQQ,377.6,Call,370.00,2023-11-15,2,8.25,8.35,8.07,596,2655,+520,0.905283,22.23%,"15:02 ET"
SQQQ,17.38,Put,18.00,2023-11-17,4,0.84,0.85,0.83,811,5871,+518,-0.706535,61.00%,"15:10 ET"
QQQ,377.6,Call,375.00,2023-12-01,18,7.87,7.94,7.73,1078,4102,+518,0.612142,17.35%,"15:05 ET"
QQQ,377.6,Put,369.00,2023-11-24,11,1.38,1.4,1.39,1109,2117,+518,-0.205966,18.05%,"15:14 ET"
USO,72.91,Call,80.00,2024-01-19,67,1.89,1.95,1.92,3013,22129,+518,0.307098,33.70%,"15:16 ET"
XOP,138.34,Call,140.00,2023-11-24,11,1.66,1.71,1.67,557,611,+517,0.405464,24.53%,"15:14 ET"
UVXY,12.15,Call,13.50,2023-11-17,4,0.18,0.19,0.19,2795,4205,+517,0.219974,126.88%,"15:17 ET"
TQQQ,40.51,Call,45.00,2023-11-24,11,0.15,0.16,0.15,962,1249,+516,0.103265,44.61%,"15:07 ET"
SPY,440.51,Call,442.00,2023-11-24,11,3.41,3.43,3.39,1924,3677,+516,0.475322,12.28%,"15:11 ET"
SPY,440.51,Call,447.00,2023-11-15,2,0.24,0.25,0.24,2628,735,+515,0.104302,14.83%,"15:17 ET"
GDX,27.1,Put,27.00,2023-11-17,4,0.3,0.33,0.31,2645,11614,+514,-0.443706,32.30%,"15:18 ET"
SPY,440.51,Call,439.00,2023-11-20,7,4.29,4.32,4.26,4428,1322,+514,0.608888,12.93%,"15:16 ET"
SQQQ,17.38,Call,16.00,2023-11-17,4,1.37,1.41,1.44,781,1840,+513,0.923274,55.54%,"15:06 ET"
SPXU,10.98,Call,11.00,2023-11-17,4,0.19,0.2,0.2,1227,1577,+513,0.491839,46.15%,"15:16 ET"
SPXU,10.98,Call,11.50,2023-11-24,11,0.11,0.12,0.12,567,1981,+511,0.26726,40.04%,"15:10 ET"
QQQ,377.6,Put,370.00,2023-12-08,25,3.35,3.37,3.45,1494,1325,+511,-0.2957,17.88%,"15:02 ET"
QQQ,377.6,Put,376.00,2023-11-16,3,1.8,1.82,1.8,2592,1065,+511,-0.377829,19.85%,"15:17 ET"
SPY,440.51,Call,450.00,2023-12-29,46,4.07,4.09,4.05,1813,13044,+510,0.356807,11.00%,"15:15 ET"
SPY,440.51,Call,447.00,2023-11-16,3,0.44,0.45,0.44,2864,1510,+510,0.148405,14.44%,"15:16 ET"
XLI,102.7,Put,100.00,2023-12-15,32,0.65,0.69,0.66,1455,8486,+509,-0.241748,15.02%,"14:24 ET"
KRE,41.48,Call,42.50,2023-11-17,4,0.2,0.21,0.19,533,9744,+508,0.244895,33.10%,"14:55 ET"
KRE,41.48,Call,42.00,2023-11-17,4,0.35,0.36,0.35,11930,14007,+508,0.36346,33.10%,"15:13 ET"
SPY,440.51,Call,443.00,2023-11-21,8,2.43,2.45,2.42,870,630,+505,0.415083,12.56%,"15:16 ET"
SPY,440.51,Call,460.00,2023-12-15,32,0.83,0.84,0.83,3354,40783,+504,0.119475,10.98%,"15:16 ET"
BITO,18.54,Call,20.00,2023-12-15,32,0.7,0.78,0.77,609,11340,+503,0.376305,59.07%,"15:10 ET"
SPY,440.51,Put,436.00,2023-11-24,11,1.76,1.77,1.84,1047,3979,+503,-0.289564,12.63%,"15:09 ET"
SPY,440.51,Put,443.00,2023-11-13,0,2.25,2.32,2.33,4346,512,+503,-0.934819,6.82%,"15:17 ET"
TQQQ,40.51,Call,42.00,2023-11-24,11,0.78,0.79,0.77,699,2401,+501,0.363138,46.92%,"15:08 ET"
DBO,16.07,Call,18.00,2024-01-19,67,0.25,0.35,0.3,500,5443,+500,0.24008,32.94%,"09:42 ET"
KWEB,27.26,Call,27.50,2023-11-24,11,0.63,0.66,0.65,1379,880,+500,0.466481,40.01%,"15:04 ET"
IWM,169.34,Call,167.00,2023-11-13,0,2.23,2.34,2.09,999,987,+499,0.991998,11.11%,"14:15 ET"
SQQQ,17.38,Call,17.00,2023-12-15,32,1.25,1.26,1.25,1467,12115,+499,0.595399,50.57%,"15:15 ET"
SPY,440.51,Call,442.00,2023-11-14,1,1.1,1.11,1.11,53394,1859,+499,0.386521,17.83%,"15:18 ET"
QQQ,377.6,Put,365.00,2023-11-24,11,0.85,0.87,0.86,844,3349,+498,-0.134234,19.11%,"15:17 ET"
UVXY,12.15,Call,13.50,2023-12-01,18,0.56,0.58,0.62,535,720,+497,0.352607,100.51%,"12:48 ET"
TQQQ,40.51,Call,39.50,2023-11-17,4,1.66,1.68,1.63,1165,2915,+495,0.687361,59.60%,"14:54 ET"
SQQQ,17.38,Call,17.50,2023-12-01,18,0.72,0.73,0.73,1215,729,+494,0.500387,50.84%,"15:13 ET"
TQQQ,40.51,Put,37.50,2023-11-17,4,0.15,0.16,0.15,3049,3097,+493,-0.110103,64.45%,"15:11 ET"
SPY,440.51,Call,447.50,2023-11-24,11,1.26,1.28,1.22,910,2340,+492,0.245844,11.49%,"15:03 ET"
SPY,440.51,Call,441.00,2023-11-24,11,3.96,3.97,3.88,7618,3702,+486,0.517546,12.47%,"15:15 ET"
SPY,440.51,Call,420.00,2024-03-15,123,32.9,33.55,32.75,1872,11427,+485,0.759323,16.48%,"13:12 ET"
SPY,440.51,Put,441.00,2023-12-08,25,5.14,5.15,5.24,2238,2091,+482,-0.476101,12.08%,"15:10 ET"
SPY,440.51,Put,439.00,2023-11-21,8,2.34,2.35,2.29,551,1649,+481,-0.397126,12.68%,"14:40 ET"
SPY,440.51,Call,446.00,2023-11-15,2,0.37,0.38,0.38,4241,772,+478,0.149945,15.07%,"15:17 ET"
SPY,440.51,Call,441.00,2023-11-22,9,3.74,3.75,3.68,2548,858,+477,0.51339,13.18%,"15:15 ET"
TQQQ,40.51,Call,38.50,2023-11-17,4,2.41,2.43,2.35,531,3939,+474,0.810621,61.00%,"15:02 ET"
SPY,440.51,Put,440.00,2023-11-21,8,2.73,2.74,2.73,1061,1493,+473,-0.444846,12.51%,"15:14 ET"
QQQ,377.6,Put,381.00,2023-11-13,0,3.08,3.15,3.21,1011,479,+472,-0.937683,10.53%,"15:15 ET"
GLD,180.46,Call,180.00,2023-11-17,4,1.37,1.4,1.37,6519,30064,+472,0.57578,14.61%,"15:17 ET"
SPY,440.51,Put,433.00,2023-11-22,9,1.01,1.02,1.01,721,619,+470,-0.190911,13.77%,"15:15 ET"
SPY,440.51,Call,442.00,2023-11-16,3,1.95,1.96,1.95,5717,1637,+466,0.431874,15.42%,"15:18 ET"
IWM,169.34,Call,167.00,2023-11-17,4,3.19,3.27,3.14,1734,12676,+465,0.707839,25.44%,"15:00 ET"
TLT,87.79,Put,87.00,2023-12-15,32,1.7,1.72,1.72,21637,9495,+463,-0.417949,21.19%,"15:16 ET"
VIXY,19.65,Call,21.00,2023-11-17,4,0.19,0.21,0.2,774,1266,+462,0.21821,81.40%,"15:18 ET"
SPY,440.51,Put,425.00,2023-12-29,46,3.23,3.25,3.28,1264,26980,+459,-0.223102,15.82%,"15:08 ET"
SQQQ,17.38,Call,22.00,2023-12-15,32,0.21,0.22,0.23,686,7321,+458,0.13633,65.86%,"14:18 ET"
UVIX,22.84,Call,24.00,2023-11-17,4,0.75,0.85,0.75,800,889,+458,0.36983,133.96%,"13:42 ET"
VXX,19.67,Put,18.50,2023-11-24,11,0.17,0.18,0.16,2463,507,+458,-0.206028,42.86%,"14:59 ET"
MSOS,6.76,Call,6.50,2023-11-17,4,0.33,0.35,0.35,9642,1901,+458,0.638694,88.72%,"15:16 ET"
TQQQ,40.51,Call,44.00,2023-12-15,32,1.12,1.13,1.15,649,4883,+456,0.32291,47.83%,"14:43 ET"
QQQ,377.6,Put,378.00,2023-11-20,7,3.3,3.32,3.31,1280,1421,+455,-0.486588,16.41%,"15:14 ET"
QQQ,377.6,Call,385.00,2023-12-15,32,5.16,5.17,5.15,10528,70454,+450,0.398454,16.75%,"15:13 ET"
QQQ,377.6,Put,365.00,2023-12-08,25,2.3,2.32,2.31,686,1963,+448,-0.214177,18.80%,"15:15 ET"
SPY,440.51,Put,443.00,2023-12-08,25,6.02,6.04,6.05,977,460,+447,-0.536735,11.76%,"15:16 ET"
IWM,169.34,Call,182.00,2024-01-19,67,1.2,1.22,1.21,2261,3829,+447,0.189372,16.54%,"15:07 ET"
QQQ,377.6,Call,425.00,2024-06-21,221,7.8,7.86,7.8,709,13697,+446,0.274757,16.73%,"14:20 ET"
TQQQ,40.51,Put,39.50,2023-12-08,25,1.58,1.6,1.64,3456,546,+440,-0.383671,51.67%,"15:02 ET"
SPY,440.51,Put,427.00,2023-11-20,7,0.24,0.25,0.25,967,1095,+439,-0.061471,15.29%,"15:12 ET"
SPY,440.51,Put,440.00,2023-12-22,39,6.71,6.73,6.7,647,7802,+437,-0.446937,13.82%,"15:17 ET"
IWM,169.34,Put,168.00,2023-11-17,4,1.08,1.09,1.08,9500,76629,+436,-0.366963,23.89%,"15:14 ET"
QQQ,377.6,Call,376.00,2023-11-14,1,2.92,2.94,2.88,15823,1639,+435,0.673614,22.52%,"15:17 ET"
QQQ,377.6,Put,360.00,2023-11-24,11,0.48,0.49,0.5,1366,3137,+433,-0.078427,20.59%,"15:15 ET"
SPY,440.51,Call,445.00,2023-11-22,9,1.88,1.89,2.01,705,548,+432,0.334497,12.45%,"14:44 ET"
SQQQ,17.38,Call,17.00,2023-11-24,11,0.77,0.78,0.78,884,867,+431,0.618063,48.38%,"15:14 ET"
SPY,440.51,Put,438.00,2023-12-08,25,4.04,4.05,4.09,953,4233,+428,-0.392018,12.60%,"14:55 ET"
QQQ,377.6,Call,377.00,2023-11-20,7,4.08,4.17,4.09,1239,820,+428,0.56416,16.36%,"15:12 ET"
TQQQ,40.51,Put,40.00,2023-12-15,32,2.1,2.12,2.12,628,3203,+427,-0.4206,52.54%,"15:12 ET"
